X,Y
-0.7593727257267600,0.9496549673035230,
-0.7699065986479200,0.9489834090904410,
-0.7804479273635700,0.9483120764442020,
-0.7909967199261000,0.9476409692844550,
-0.8015529844033800,0.9469700872434300,
-0.8121167288790100,0.9462994298693640,
-0.8226879614518500,0.9456289970776670,
-0.8332666902368100,0.9449587870619170,
-0.8438529233644900,0.9442888018505260,
-0.8544466689808300,0.9436190398686290,
-0.8650479352480700,0.9429495007925420,
-0.8756567303441000,0.9422801842174900,
-0.8862730624627400,0.9416110901958410,
-0.8968969398138600,0.9409422177531320,
-0.9075283706228600,0.9402735668461860,
-0.9181673631315800,0.9396051374515730,
-0.9288139255979600,0.9389369293001330,
-0.9394680662958900,0.9382689417576380,
-0.9501297935157100,0.9376011741014270,
-0.9607991155636700,0.9369336267172590,
-0.9714760407624800,0.9362662987068570,
-0.9821605774508600,0.9355991903576290,
-0.9928527339843600,0.9349323001810720,
-1.0035525187343800,0.9342656290918130,
-1.0142599400894400,0.9335991766684750,
-1.0249750064543000,0.9329329413869750,
-1.0356977262500500,0.9322669240204530,
-1.0464281079145500,0.9316011240942000,
-1.0571661599023800,0.9309355405224530,
-1.0679118906845200,0.9302701737196790,
-1.0786653087492400,0.9296050233480080,
-1.0894264226010500,0.9289400888405510,
-1.1001952407616900,0.9282753698965240,
-1.1109717717695900,0.9276108660320070,
-1.1217560241803200,0.9269465769311940,
-1.1325480065661500,0.9262825020538740,
-1.1433477275169800,0.9256186419693460,
-1.1541551956390600,0.9249549950975620,
-1.1649704195560800,0.9242915620942330,
-1.1757934079095200,0.9236283425024050,
-1.1866241693573100,0.9229653346470770,
-1.1974627125747800,0.9223025400400910,
-1.2083090462547100,0.9216399574311850,
-1.2191631791073400,0.9209775868257800,
-1.2300251198609500,0.9203154275088600,
-1.2408948772603200,0.9196534791241570,
-1.2517724600685500,0.9189917417922090,
-1.2626578770659000,0.9183302145559450,
-1.2735511370501500,0.9176688971391230,
-1.2844522488373700,0.9170077897512690,
-1.2953612212611100,0.9163468917864730,
-1.3062780631728000,0.9156862028134260,
-1.3172027834417200,0.9150257222964240,
-1.3281353909548400,0.9143654508564560,
-1.3390758946173800,0.9137053871182710,
-1.3500243033523900,0.9130455302600020,
-1.3609806261013800,0.9123858820198290,
-1.3719448718238100,0.9117264395434010,
-1.3829170494971100,0.9110672039169820,
-1.3938971681174100,0.9104081746090690,
-1.4048852366988900,0.9097493518644110,
-1.4158812642740800,0.9090907340598190,
-1.4268852598938500,0.9084323214525360,
-1.4378972326276700,0.9077741140594290,
-1.4489171915635700,0.9071161108893980,
-1.4599451458081600,0.9064583119738110,
-1.4709811044865500,0.9058007171249560,
-1.4820250767426100,0.9051433254848770,
-1.4930770717391800,0.9044861374628220,
-1.5041370986575800,0.9038291522228210,
-1.5152051666982600,0.9031723691849120,
-1.5262812850806300,0.9025157884150430,
-1.5373654630425600,0.9018594093795290,
-1.5484577098414000,0.9012032318890130,
-1.5595580347535300,0.9005472554036020,
-1.5706664470745400,0.8998914793007140,
-1.5817829561193800,0.8992359044287410,
-1.5929075712222600,0.8985805282238550,
-1.6040403017361700,0.8979253529515680,
-1.6151811570339100,0.8972703769161450,
-1.6263301465074900,0.8966155992223970,
-1.6374872795690500,0.8959610201360290,
-1.6486525656495000,0.8953066397331860,
-1.6598260141998900,0.8946524568123190,
-1.6710076346908500,0.8939984724600500,
-1.6821974366126700,0.8933446844878330,
-1.6933954294754400,0.8926910935446160,
-1.7046016228090600,0.8920376993021810,
-1.7158160261638900,0.8913845012587110,
-1.7270386491094100,0.8907314987394270,
-1.7382695012360300,0.8900786923239320,
-1.7495085921538100,0.8894260802103070,
-1.7607559314930800,0.8887736632916610,
-1.7720115289038300,0.8881214410218080,
-1.7832753940570400,0.8874694124017920,
-1.7945475366442800,0.8868175786332450,
-1.8058279663772300,0.8861659377893030,
-1.8171166929876500,0.8855144885777030,
-1.8284137262280500,0.8848632332927790,
-1.8397190758724600,0.8842121695851720,
-1.8510327517140200,0.8835612986260630,
-1.8623547635680000,0.8829106195265910,
-1.8736851212695300,0.8822601312813110,
-1.8850238346758700,0.8816098335255320,
-1.8963709136631700,0.8809597258479780,
-1.9077263681307300,0.8803098096467880,
-1.9190902079965800,0.8796600828030390,
-1.9304624432024500,0.8790105452337120,
-1.9418430837097800,0.8783611978347970,
-1.9532321395013700,0.8777120380943370,
-1.9646296205814700,0.8770630671317490,
-1.9760355369760500,0.8764142841887480,
-1.9874498987326600,0.8757656885854940,
-1.9988727159197400,0.8751172807133410,
-2.0103039986274800,0.8744690607236400,
-2.0217437569679700,0.8738210262316990,
-2.0331920010748800,0.8731731780081950,
-2.0446487411045500,0.8725255166128770,
-2.0561139872331100,0.8718780398427440,
-2.0675877496605300,0.8712307488244900,
-2.0790700386085700,0.8705836424686100,
-2.0905608643205500,0.8699367204071540,
-2.1020602370617200,0.8692899830629910,
-2.1135681671202500,0.8686434294956340,
-2.1250846648062700,0.8679970590550660,
-2.1366097404522000,0.8673508708292730,
-2.1481434044129400,0.8667048666975950,
-2.1596856670658800,0.8660590453043860,
-2.1712365388111200,0.8654134043049560,
-2.1827960300715500,0.8647679454178740,
-2.1943641512924800,0.8641226685870740,
-2.2059409129417900,0.8634775732240440,
-2.2175263255111400,0.8628326561619680,
-2.2291203995134500,0.8621879213099220,
-2.2407231454865400,0.8615433653683080,
-2.2523345739903700,0.8608989883288350,
-2.2639546956077100,0.8602547915444770,
-2.2755835209456200,0.8596107736645690,
-2.2872210606335400,0.8589669329352150,
-2.2988673253247000,0.8583232706359180,
-2.3105223256957100,0.8576797871734360,
-2.3221860724467500,0.8570364803862950,
-2.3338585763015600,0.8563933499568530,
-2.3455398480072800,0.8557503961221350,
-2.3572298983357400,0.8551076196543360,
-2.3689287380814200,0.8544650181596380,
-2.3806363780636100,0.8538225920607950,
-2.3923528291239200,0.8531803418426680,
-2.4040781021307100,0.8525382660523930,
-2.4158122079750400,0.8518963644689780,
-2.4275551575718300,0.8512546367997840,
-2.4393069618601800,0.8506130825545380,
-2.4510676318053100,0.8499717032241700,
-2.4628371783950200,0.8493304953571370,
-2.4746156126426100,0.8486894600702840,
-2.4864029455852300,0.8480485977125390,
-2.4981991882859200,0.8474079054858080,
-2.5100043518313600,0.8467673869981300,
-2.5218184473334900,0.8461270385291690,
-2.5336414859291700,0.8454868609721330,
-2.5454734787803100,0.8448468536451250,
-2.5573144370736000,0.8442070167220510,
-2.5691643720221900,0.8435673500032610,
-2.5810232948613100,0.8429278512067090,
-2.5928912168563500,0.8422885225517980,
-2.6047681492947700,0.8416493621419120,
-2.6166541034897900,0.8410103694649630,
-2.6285490907811600,0.8403715443788640,
-2.6404531225334600,0.8397328871326420,
-2.6523662101381900,0.8390943974656690,
-2.6642883650115700,0.8384560731565380,
-2.6762195985956900,0.8378179164246300,
-2.6881599223593400,0.8371799251512270,
-2.7001093477981100,0.8365421000026670,
-2.7120678864321900,0.8359044392719800,
-2.7240355498085200,0.8352669432349170,
-2.7360123495006900,0.8346296134164380,
-2.7479982971086800,0.8339924463800360,
-2.7599934042596100,0.8333554433223910,
-2.7719976826063700,0.8327186031135920,
-2.7840111438279700,0.8320819258164820,
-2.7960337996314600,0.8314454122199670,
-2.8080656617507400,0.8308090600144650,
-2.8201067419467000,0.8301728700449700,
-2.8321570520060900,0.8295368422615030,
-2.8442166037440800,0.8289009730472470,
-2.8562854090033200,0.8282652671724590,
-2.8683634796517400,0.8276297205706590,
-2.8804508275865500,0.8269943354264650,
-2.8925474647320100,0.8263591083397780,
-2.9046534030408300,0.8257240416058410,
-2.9167686544922300,0.8250891320309910,
-2.9288932310941100,0.8244543827962100,
-2.9410271448807300,0.8238197904939670,
-2.9531704079167200,0.8231853564431710,
-2.9653230322921800,0.8225510788694910,
-2.9774850301280700,0.8219169604698580,
-2.9896564135710900,0.8212829968464100,
-3.0018371947978300,0.8206491904063230,
-3.0140273860126500,0.8200155375511220,
-3.0262269994498000,0.8193820430052940,
-3.0384360473711700,0.8187487031719950,
-3.0506545420659600,0.8181155176550850,
-3.0628824958543700,0.8174824846836370,
-3.0751199210852300,0.8168496088176210,
-3.0873668301355100,0.8162168839868400,
-3.0996232354128000,0.8155843144827620,
-3.1118891493521500,0.8149518966066520,
-3.1241645844188800,0.8143196312187600,
-3.1364495531075000,0.8136875181371140,
-3.1487440679434100,0.8130555563390780,
-3.1610481414794800,0.8124237459963930,
-3.1733617862991400,0.8117920868821350,
-3.1856850150159200,0.8111605784586840,
-3.1980178402733500,0.8105292198781030,
-3.2103602747452700,0.8098980108093440,
-3.2227123311341100,0.8092669512421430,
-3.2350740221752600,0.8086360405942460,
-3.2474453606323200,0.8080052789107990,
-3.2598263592996800,0.8073746651430830,
-3.2722170310026800,0.8067441999913400,
-3.2846173885973000,0.8061138810683740,
-3.2970274449701400,0.8054837096766390,
-3.3094472130384800,0.8048536854248610,
-3.3218767057514700,0.8042238075098150,
-3.3343159360888500,0.8035940756498090,
-3.3467649170604600,0.8029644895503730,
-3.3592236617095700,0.8023350471524540,
-3.3716921831094000,0.8017057509701510,
-3.3841704943649600,0.8010765987655020,
-3.3966586086129500,0.8004475902782840,
-3.4091565390219800,0.7998187254034240,
-3.4216642987921500,0.7991900041012890,
-3.4341819011567200,0.7985614252615680,
-3.4467093593790000,0.7979329895452060,
-3.4592466867556300,0.7973046948663950,
-3.4717938966158800,0.7966765419938670,
-3.4843510023213800,0.7960485309556140,
-3.4969180172650200,0.7954206599744230,
-3.5094949548742000,0.7947929303642890,
-3.5220818286078300,0.7941653410542550,
-3.5346786519578600,0.7935378910134740,
-3.5472854384501100,0.7929105806022570,
-3.5599022016416100,0.7922834085964380,
-3.5725289551248900,0.7916563756322540,
-3.5851657125244100,0.7910294781928610,
-3.5978124874976200,0.7904027216203460,
-3.6104692937365400,0.7897761016476510,
-3.6231361449669500,0.7891496180334440,
-3.6358130549484600,0.7885232724663720,
-3.6485000374740200,0.7878970620311510,
-3.6611971063701100,0.7872709865206730,
-3.6739042754995800,0.7866450473523140,
-3.6866215587567400,0.7860192428115490,
-3.6993489700722300,0.7853935732724980,
-3.7120865234109800,0.7847680376490700,
-3.7248342327714600,0.7841426358381130,
-3.7375921121877700,0.7835173679785160,
-3.7503601757296500,0.7828922328716300,
-3.7631384375006600,0.7822672286712090,
-3.7759269116392700,0.7816423590265420,
-3.7887256123212000,0.7810176198119570,
-3.8015345537547000,0.7803930129898310,
-3.8143537501849500,0.7797685361343820,
-3.8271832158947100,0.7791441901947700,
-3.8400229652003700,0.7785199746033910,
-3.8528730124537500,0.7778958895188130,
-3.8657333720435800,0.7772719318504880,
-3.8786040583933300,0.7766481039653320,
-3.8914850859663200,0.7760244053065820,
-3.9043764692587000,0.7754008357403780,
-3.9172782228071500,0.7747773919196800,
-3.9301903611798700,0.7741540775149090,
-3.9431128989846800,0.7735308876492000,
-3.9560458508674200,0.7729078262154380,
-3.9689892315090900,0.7722848913307440,
-3.9819430556285800,0.7716620796609580,
-3.9949073379813500,0.7710393940482970,
-4.0078820933615800,0.7704168355858530,
-4.0208673366007600,0.7697943999265060,
-4.0338630825675600,0.7691720886738190,
-4.0468693461693400,0.7685499012744850,
-4.0598861423515800,0.7679278385946640,
-4.0729134860969500,0.7673058951006850,
-4.0859513924267400,0.7666840766921870,
-4.0989998764011100,0.7660623811940260,
-4.1120589531185200,0.7654408043721960,
-4.1251286377164400,0.7648193524654080,
-4.1382089453700300,0.7641980193326320,
-4.1512998912959700,0.7635768056291260,
-4.1644014907478100,0.7629557149597150,
-4.1775137590190900,0.7623347420724800,
-4.1906367114431100,0.7617138872816510,
-4.2037703633932900,0.7610931532451220,
-4.2169147302822100,0.7604725378709070,
-4.2300698275605200,0.7598520398071860,
-4.2432356707219000,0.7592316576376150,
-4.2564122752974400,0.7586113951425260,
-4.2695996568607500,0.7579912491748750,
-4.2827978310248900,0.7573712170444930,
-4.2960068134450000,0.7567513042101030,
-4.3092266198162700,0.7561315039867780,
-4.3224572658711600,0.7555118187656640,
-4.3356987673889800,0.7548922501460970,
-4.3489511401849100,0.7542727955281310,
-4.3622144001217900,0.7536534531848860,
-4.3754885630998700,0.7530342253830590,
-4.3887736450601900,0.7524151125546880,
-4.4020696619884200,0.7517961089529520,
-4.4153766299100700,0.7511772180310110,
-4.4286945648931800,0.7505584407457010,
-4.4420234830494400,0.7499397728793300,
-4.4553634005332000,0.7493212157478550,
-4.4687143335386700,0.7487027707458270,
-4.4820762983061700,0.7480844346967990,
-4.4954493111160800,0.7474662104162710,
-4.5088333882934500,0.7468480927578080,
-4.5222285462074600,0.7462300836903460,
-4.5356348012686500,0.7456121848785050,
-4.5490521699330400,0.7449943929538440,
-4.5624806686998400,0.7443767077407340,
-4.5759203141102100,0.7437591313368970,
-4.5893711227517000,0.7431416607397950,
-4.6028331112567800,0.7425242962100110,
-4.6163062963007400,0.7419070367684530,
-4.6297906946041100,0.7412898821316310,
-4.6432863229308400,0.7406728350443080,
-4.6567931980919400,0.7400558923053280,
-4.6703113369418700,0.7394390521106280,
-4.6838407563807200,0.7388223161446660,
-4.6973814733545700,0.7382056823667620,
-4.7109335048560700,0.7375891521647960,
-4.7244968679210200,0.7369727250020520,
-4.7380715796329800,0.7363564005800410,
-4.7516576571233400,0.7357401758126570,
-4.7652551175654700,0.7351240531597390,
-4.7788639781842400,0.7345080303658020,
-4.7924842562452600,0.7338921057913630,
-4.8061159690661200,0.7332762845854710,
-4.8197591340093400,0.7326605629142910,
-4.8334137684848200,0.7320449386382940,
-4.8470798899501500,0.7314294122508760,
-4.8607575159110700,0.7308139860428490,
-4.8744466639197400,0.7301986542944610,
-4.8881473515765300,0.7295834208689910,
-4.9018595965315800,0.7289682853122470,
-4.9155834164810600,0.7283532451688700,
-4.9293188291716700,0.7277383007485060,
-4.9430658523979600,0.7271234528447680,
-4.9568245040034300,0.7265086994894050,
-4.9705948018798300,0.7258940391415340,
-4.9843767639691400,0.7252794749371180,
-4.9981704082629500,0.7246650033226490,
-5.0119757528015600,0.7240506239994900,
-5.0257928156764900,0.7234363391410790,
-5.0396216150275200,0.7228221462785330,
-5.0534621690466900,0.7222080448183420,
-5.0673144959752400,0.7215940345535760,
-5.0811786141051700,0.7209801151873210,
-5.0950545417783800,0.7203662874203860,
-5.1089422973902900,0.7197525495759080,
-5.1228418993860200,0.7191389011852330,
-5.1367533662612300,0.7185253415888850,
-5.1506767165648800,0.7179118704479220,
-5.1646119688977600,0.7172984885310990,
-5.1785591419111000,0.7166851948219500,
-5.1925182543100600,0.7160719870996680,
-5.2064893248510000,0.7154588666628020,
-5.2204723723430500,0.7148458338078340,
-5.2344674156491100,0.7142328869443440,
-5.2484744736853100,0.7136200253261590,
-5.2624935654191500,0.7130072488644540,
-5.2765247098738100,0.7123945552693420,
-5.2905679261254800,0.7117819492427050,
-5.3046232333037400,0.7111694245997480,
-5.3186906505930700,0.7105569842704180,
-5.3327701972319000,0.7099446258648350,
-5.3468618925117600,0.7093323510172310,
-5.3609657557825700,0.7087201594062050,
-5.3750818064468100,0.7081080471737450,
-5.3892100639628800,0.7074960157875090,
-5.4033505478441800,0.7068840649147180,
-5.4175032776584500,0.7062721963952300,
-5.4316682730332900,0.7056604058249060,
-5.4458455536478000,0.7050486946407020,
-5.4600351392412000,0.7044370628780220,
-5.4742370496076500,0.7038255082291630,
-5.4884513045978200,0.7032140322750740,
-5.5026779241195500,0.7026026351535990,
-5.5169169281392800,0.7019913132120190,
-5.5311683366780600,0.7013800671975390,
-5.5454321698181400,0.7007688977110630,
-5.5597084476974700,0.7001578050856850,
-5.5739971905131300,0.6995467868724670,
-5.5882984185196400,0.6989358416043390,
-5.6026121520311100,0.6983249705491890,
-5.6169384114210300,0.6977141768518480,
-5.6312772171217800,0.6971034535620630,
-5.6456285896253100,0.6964928019883720,
-5.6599925494815700,0.6958822246733360,
-5.6743691173014400,0.6952717189498780,
-5.6887583137546900,0.6946612826619100,
-5.7031601595759100,0.6940509193586620,
-5.7175746755545800,0.6934406263976720,
-5.7320018825459500,0.6928304018715160,
-5.7464418014635500,0.6922202484268340,
-5.7608944532832300,0.6916101632951180,
-5.7753598590411400,0.6910001454488440,
-5.7898380398366200,0.6903901967227100,
-5.8043290168297800,0.6897803146156940,
-5.8188328112456200,0.6891705004134100,
-5.8333494443699100,0.6885607531218190,
-5.8478789375530500,0.6879510717390420,
-5.8624213122055200,0.6873414569311700,
-5.8769765898039500,0.6867319044254270,
-5.8915447918878000,0.6861224206317080,
-5.9061259400601800,0.6855129976049170,
-5.9207200559909000,0.6849036403272120,
-5.9353271614092900,0.6842943438157090,
-5.9499472781125800,0.6836851116155080,
-5.9645804279656900,0.6830759409436450,
-5.9792266328942900,0.6824668331114800,
-5.9938859148912900,0.6818577855756840,
-6.0085582960148000,0.6812487999025130,
-6.0232437983913700,0.6806398758174770,
-6.0379424442117800,0.6800310080173560,
-6.0526542557347700,0.6794222004734110,
-6.0673792552848100,0.6788134541688890,
-6.0821174652546100,0.6782047643001760,
-6.0968689081034300,0.6775961321150570,
-6.1116336063600500,0.6769875593555870,
-6.1264115826187100,0.6763790404031840,
-6.1412028595456700,0.6757705799214360,
-6.1560074598728400,0.6751621746172310,
-6.1708254064031700,0.6745538251983190,
-6.1856567220066600,0.6739455309804910,
-6.2005014296246700,0.6733372899414580,
-6.2153595522670500,0.6727291035320730,
-6.2302311130176400,0.6721209701539310,
-6.2451161350252400,0.6715128911162030,
-6.2600146415120000,0.6709048627350700,
-6.2749266557726800,0.6702968876289160,
-6.2898522011719700,0.6696889632238200,
-6.3047913011451300,0.6690810896650990,
-6.3197439792030400,0.6684732662824490,
-6.3347102589231800,0.6678654957907650,
-6.3496901639613900,0.6672577718838000,
-6.3646837180408800,0.6666500963526510,
-6.3796909449635300,0.6660424699451550,
-6.3947118686002200,0.6654348918308350,
-6.4097465129030300,0.6648273609864680,
-6.4247949018886400,0.6642198760266940,
-6.4398570596536000,0.6636124391070400,
-6.4549330103688800,0.6630050462066860,
-6.4700227782793800,0.6623977012866240,
-6.4851263877079000,0.6617903977499210,
-6.5002438630491300,0.6611831431973370,
-6.5153752287786900,0.6605759279875340,
-6.5305205094430100,0.6599687599354400,
-6.5456797296721400,0.6593616307888880,
-6.5608529141701800,0.6587545451478090,
-6.5760400877166100,0.6581475028600110,
-6.5912412751703000,0.6575405010075520,
-6.6064565014681800,0.6569335404031960,
-6.6216857916262800,0.6563266184102150,
-6.6369291707395000,0.6557197380080110,
-6.6521866639829800,0.6551128964823600,
-6.6674582966086100,0.6545060916429360,
-6.6827440939488300,0.6538993271232290,
-6.6980440814189400,0.6532925998927500,
-6.7133582845139400,0.6526859099477640,
-6.7286867288073900,0.6520792544811470,
-6.7440294399550500,0.6514726354101080,
-6.7593864436966500,0.6508660545908890,
-6.7747577658533200,0.6502595081366570,
-6.7901434323267000,0.6496529948573160,
-6.8055434691024900,0.6490465165676830,
-6.8209579022520700,0.6484400703584340,
-6.8363867579234800,0.6478336581973340,
-6.8518300623536400,0.6472272771632830,
-6.8672878418662200,0.6466209286491820,
-6.8827601228630300,0.6460146125095320,
-6.8982469318360600,0.6454083258687210,
-6.9137482953605300,0.6448020698522740,
-6.9292642400985600,0.6441958417143020,
-6.9447947927988400,0.6435896451481810,
-6.9603399802937300,0.6429834758596690,
-6.9758998295046600,0.6423773365336940,
-6.9914743674400800,0.6417712233658180,
-7.0070636211979700,0.6411651374171230,
-7.0226676179616500,0.6405590773445480,
-7.0382863850063300,0.6399530414356490,
-7.0539199496925900,0.6393470339067640,
-7.0695683394715100,0.6387410512421800,
-7.0852315818859000,0.6381350904509390,
-7.1009097045660100,0.6375291569166300,
-7.1166027352334800,0.6369232436549970,
-7.1323107017034000,0.6363173531391700,
-7.1480336318792500,0.6357114845933670,
-7.1637715537599600,0.6351056388159630,
-7.1795244954312000,0.6344998149997280,
-7.1952924850739500,0.6338940096200800,
-7.2110755509656800,0.6332882261411760,
-7.2268737214720900,0.6326824597746760,
-7.2426870250569100,0.6320767132219100,
-7.2585154902753700,0.6314709836942060,
-7.2743591457801600,0.6308652733027150,
-7.2902180203164100,0.6302595795074700,
-7.3060921427253300,0.6296539015881470,
-7.3219815419474300,0.6290482405572390,
-7.3378862470197000,0.6284425940915210,
-7.3538062870724600,0.6278369624204450,
-7.3697416913360200,0.6272313455853680,
-7.3856924891396700,0.6266257421936910,
-7.4016587099084200,0.6260201543799800,
-7.4176403831691900,0.6254145764865930,
-7.4336375385419900,0.6248090097268780,
-7.4496502057555300,0.6242034577539630,
-7.4656784146318700,0.6235979138368970,
-7.4817221950984500,0.6229923805463020,
-7.4977815771794100,0.6223868583166850,
-7.5138565910054800,0.6217813458554980,
-7.5299472668064200,0.6211758392360190,
-7.5460536349162100,0.6205703424558870,
-7.5621757257701500,0.6199648515669590,
-7.5783135699079800,0.6193593693738010,
-7.5944671979759900,0.6187538926025570,
-7.6106366407235600,0.6181484221487870,
-7.6268219290027000,0.6175429591353200,
-7.6430230937729400,0.6169374953707050,
-7.6592401661006300,0.6163320385743910,
-7.6754731771589500,0.6157265854334060,
-7.6917221582271300,0.6151211353386020,
-7.7079871406924800,0.6145156851959060,
-7.7242681560491100,0.6139102396764480,
-7.7405652359029200,0.6133047932072080,
-7.7568784119659700,0.6126993456296850,
-7.7732077160621700,0.6120938998547030,
-7.7895531801265300,0.6114884550742720,
-7.8059148362002600,0.6108830065747340,
-7.8222927164415000,0.6102775580182190,
-7.8386868531163400,0.6096721062323810,
-7.8550972786033600,0.6090666480469240,
-7.8715240253962400,0.6084611890908700,
-7.8879671261029200,0.6078557274466840,
-7.9044266134416500,0.6072502591138130,
-7.9209025202474900,0.6066447840738480,
-7.9373948794722100,0.6060393031278920,
-7.9539037241816100,0.6054338167627270,
-7.9704290875573300,0.6048283235977280,
-7.9869710028970300,0.6042228204319240,
-8.0035295036186700,0.6036173106918160,
-8.0201046232561800,0.6030117926666970,
-8.0366963954635700,0.6024062622759450,
-8.0533048540112600,0.6018007220387330,
-8.0699300327917000,0.6011951712162680,
-8.0865719658178700,0.6005896094495100,
-8.1032306872235200,0.5999840336669430,
-8.1199062312638900,0.5993784474121580,
-8.1365986323154100,0.5987728471652300,
-8.1533079248755300,0.5981672299268110,
-8.1700341435719200,0.5975616006257260,
-8.1867773231468200,0.5969559558587730,
-8.2035374984735600,0.5963502935967180,
-8.2203147045493700,0.5957446171881550,
-8.2371089764989600,0.5951389214046710,
-8.2539203495660100,0.5945332095887720,
-8.2707488591285700,0.5939274802752220,
-8.2875945406939300,0.5933217300175180,
-8.3044574298903300,0.5927159595379010,
-8.3213375624812500,0.5921101703135600,
-8.3382349743587000,0.5915043586265950,
-8.3551497015415000,0.5908985255910790,
-8.3720817801830100,0.5902926713646210,
-8.3890312465668800,0.5896867922606930,
-8.4059981371141800,0.5890808903927200,
-8.4229824883621100,0.5884749667489490,
-8.4399843369974100,0.5878690158786610,
-8.4570037198400700,0.5872630392179870,
-8.4740406738403100,0.5866570375957380,
-8.4910952360861900,0.5860510077145170,
-8.5081674438010500,0.5854449527279740,
-8.5252573343450900,0.5848388694898950,
-8.5423649452196800,0.5842327551977630,
-8.5594903140629200,0.5836266131966920,
-8.5766334786442200,0.5830204415484600,
-8.5937944768859700,0.5824142407512050,
-8.6109733468419600,0.5818080043474830,
-8.6281701267114900,0.5812017386752360,
-8.6453848548317400,0.5805954408998310,
-8.6626175696938600,0.5799891098808420,
-8.6798683099148700,0.5793827423948780,
-8.6971371142742900,0.5787763420186480,
-8.7144240216714400,0.5781699083790020,
-8.7317290711891900,0.5775634359506800,
-8.7490523020216000,0.5769569281873500,
-8.7663937535285900,0.5763503828924000,
-8.7837534652131200,0.5757437976759200,
-8.8011314767249300,0.5751371762137100,
-8.8185278278652300,0.5745305139590420,
-8.8359425585898700,0.5739238136261340,
-8.8533757089995100,0.5733170704305490,
-8.8708273193491400,0.5727102869959480,
-8.8882974300468300,0.5721034626080840,
-8.9057860816529400,0.5714965944535330,
-8.9232933148875000,0.5708896825955600,
-8.9408191706156600,0.5702827269957420,
-8.9583636898663100,0.5696757277224720,
-8.9759269138245500,0.5690686816709720,
-8.9935088838287700,0.5684615906834170,
-9.0111096413805200,0.5678544500067110,
-9.0287292281370100,0.5672472650264960,
-9.0463676859193500,0.5666400299126980,
-9.0640250567072700,0.5660327463110700,
-9.0817013826408400,0.5654254147149300,
-9.0993967060274200,0.5648180304177560,
-9.1171110693370400,0.5642105962899440,
-9.1348445151995800,0.5636031111626490,
-9.1525970864137900,0.5629955718298400,
-9.1703688259434200,0.5623879806879540,
-9.1881597769219300,0.5617803345055480,
-9.2059699826470200,0.5611726361746470,
-9.2237994865872900,0.5605648789292550,
-9.2416483323815500,0.5599570704117990,
-9.2595165638391800,0.5593492017497190,
